"country_code","name","year","age","mxM","mxF","mxB"
296,"Kiribati",1964,12,0.00268729,0.00296825,0.00282436
296,"Kiribati",1964,13,0.00285614,0.00317126,0.00300983
296,"Kiribati",1964,14,0.00308002,0.00341417,0.00324302
296,"Kiribati",1964,15,0.00335269,0.00368121,0.00351429
296,"Kiribati",1964,16,0.00367241,0.00396413,0.00381789
296,"Kiribati",1964,17,0.00403778,0.00425539,0.00414725
296,"Kiribati",1964,18,0.00444007,0.0045472,0.00449431
296,"Kiribati",1964,19,0.00486236,0.00483056,0.00484615
296,"Kiribati",1964,20,0.00527537,0.00509526,0.00518304
296,"Kiribati",1964,21,0.00564,0.00533108,0.00548062
296,"Kiribati",1964,22,0.00592573,0.00553229,0.00572147
296,"Kiribati",1964,23,0.00611273,0.00569684,0.00589593
296,"Kiribati",1964,24,0.00621078,0.00583177,0.00601262
296,"Kiribati",1964,25,0.00625091,0.00594857,0.00609257
296,"Kiribati",1964,26,0.00627254,0.00606202,0.00616233
296,"Kiribati",1964,27,0.00631809,0.00618716,0.00624964
296,"Kiribati",1964,28,0.00641152,0.00633097,0.00636953
296,"Kiribati",1964,29,0.00656301,0.00649629,0.00652839
296,"Kiribati",1964,30,0.0067678,0.00667697,0.00672091
296,"Kiribati",1964,31,0.00700769,0.00686297,0.00693335
296,"Kiribati",1964,32,0.0072665,0.00704576,0.00715379
296,"Kiribati",1964,33,0.00753057,0.00721824,0.00737207
296,"Kiribati",1964,34,0.00779651,0.00738163,0.00758698
296,"Kiribati",1964,35,0.00807313,0.00754149,0.00780596
296,"Kiribati",1964,36,0.00837275,0.00770641,0.00803962
296,"Kiribati",1964,37,0.00871122,0.00788584,0.00829983
296,"Kiribati",1964,38,0.00909754,0.00808221,0.00859266
296,"Kiribati",1964,39,0.00952983,0.00829353,0.00891656
296,"Kiribati",1964,40,0.00999883,0.00851131,0.00926151
296,"Kiribati",1964,41,0.01048458,0.00872385,0.00961082
296,"Kiribati",1964,42,0.01097073,0.00892764,0.00995444
296,"Kiribati",1964,43,0.01145152,0.00912576,0.01029029
296,"Kiribati",1964,44,0.01193332,0.0093375,0.01062789
296,"Kiribati",1964,45,0.01244435,0.00959333,0.01099809
296,"Kiribati",1964,46,0.01301754,0.00992583,0.01143662
296,"Kiribati",1964,47,0.01368715,0.01036977,0.01197678
296,"Kiribati",1964,48,0.01447982,0.01094042,0.01263744
296,"Kiribati",1964,49,0.01539639,0.01163704,0.01342018
296,"Kiribati",1964,50,0.01642486,0.01243483,0.01431073
296,"Kiribati",1964,51,0.01752898,0.01328467,0.01526436
296,"Kiribati",1964,52,0.01866942,0.01414544,0.01624079
296,"Kiribati",1964,53,0.01982845,0.01498652,0.01721839
296,"Kiribati",1964,54,0.02100448,0.01581834,0.01820353
296,"Kiribati",1964,55,0.02224182,0.01669437,0.0192433
296,"Kiribati",1964,56,0.02360164,0.01768755,0.02040625
296,"Kiribati",1964,57,0.02514904,0.01889076,0.02177434
296,"Kiribati",1964,58,0.0269478,0.02036803,0.02340782
296,"Kiribati",1964,59,0.02901769,0.02214751,0.02532593
296,"Kiribati",1964,60,0.03135763,0.02421096,0.02751293
296,"Kiribati",1964,61,0.03392679,0.026475,0.02991394
296,"Kiribati",1964,62,0.03666417,0.02885257,0.03245291
296,"Kiribati",1964,63,0.03953406,0.03126668,0.03505908
296,"Kiribati",1964,64,0.04251486,0.03370004,0.03771644
296,"Kiribati",1964,65,0.04564314,0.03622896,0.04049099
296,"Kiribati",1964,66,0.04898977,0.03897495,0.04350307
296,"Kiribati",1964,67,0.0526427,0.04211055,0.04687923
296,"Kiribati",1964,68,0.05670543,0.0457836,0.0507138
296,"Kiribati",1964,69,0.06126032,0.05008153,0.05511634
296,"Kiribati",1964,70,0.06638135,0.05503568,0.06013924
296,"Kiribati",1964,71,0.0721193,0.06057464,0.06574018
296,"Kiribati",1964,72,0.07850801,0.06660988,0.07189243
296,"Kiribati",1964,73,0.0855676,0.07306401,0.07857004
296,"Kiribati",1964,74,0.0933024,0.0799092,0.08575648
296,"Kiribati",1964,75,0.10170373,0.08723741,0.09349536
296,"Kiribati",1964,76,0.11074851,0.09518943,0.10186818
296,"Kiribati",1964,77,0.12043532,0.10395971,0.11097299
296,"Kiribati",1964,78,0.13078625,0.11372061,0.12090155
296,"Kiribati",1964,79,0.14188123,0.12454273,0.13176812
296,"Kiribati",1964,80,0.15386355,0.13642619,0.14362142
296,"Kiribati",1964,81,0.16689634,0.14924041,0.15643053
296,"Kiribati",1964,82,0.18116002,0.16282532,0.17023211
296,"Kiribati",1964,83,0.19676538,0.17706462,0.18495152
296,"Kiribati",1964,84,0.21372424,0.19188911,0.20050989
296,"Kiribati",1964,85,0.23195503,0.20737487,0.21694571
296,"Kiribati",1964,86,0.25125569,0.22364212,0.2341719
296,"Kiribati",1964,87,0.2714247,0.24083368,0.25227526
296,"Kiribati",1964,88,0.29230124,0.25906756,0.27126668
296,"Kiribati",1964,89,0.31378925,0.27833884,0.29107065
296,"Kiribati",1964,90,0.33591243,0.29858407,0.31166467
296,"Kiribati",1964,91,0.35871376,0.31965205,0.33297646
296,"Kiribati",1964,92,0.38224294,0.34137411,0.35497138
296,"Kiribati",1964,93,0.40649934,0.36364432,0.37750185
296,"Kiribati",1964,94,0.43137438,0.38638554,0.40034175
296,"Kiribati",1964,95,0.45671155,0.40959968,0.42369185
296,"Kiribati",1964,96,0.4822964,0.43329821,0.44750095
296,"Kiribati",1964,97,0.50792267,0.45744953,0.47140367
296,"Kiribati",1964,98,0.53344921,0.48198386,0.49552688
296,"Kiribati",1964,99,0.55876073,0.50672884,0.5199889
296,"Kiribati",1964,100,0.60914092,0.55994395,0.57161084
296,"Kiribati",1965,0,0.13656334,0.11502622,0.12608491
296,"Kiribati",1965,1,0.02614046,0.02655506,0.0263428
296,"Kiribati",1965,2,0.01708944,0.01731502,0.01719954
296,"Kiribati",1965,3,0.01131833,0.01144634,0.01138082
296,"Kiribati",1965,4,0.00770006,0.00778473,0.00774139
296,"Kiribati",1965,5,0.00546101,0.00553163,0.00549548
296,"Kiribati",1965,6,0.00409302,0.00416756,0.0041294
296,"Kiribati",1965,7,0.00327731,0.00336583,0.00332051
296,"Kiribati",1965,8,0.00280673,0.00291638,0.00286025
296,"Kiribati",1965,9,0.00256392,0.00270144,0.00263104
296,"Kiribati",1965,10,0.00247413,0.00264477,0.00255741
296,"Kiribati",1965,11,0.00249325,0.00270143,0.00259484
296,"Kiribati",1965,12,0.00259452,0.00284083,0.0027147
296,"Kiribati",1965,13,0.00275894,0.00303847,0.00289529
296,"Kiribati",1965,14,0.0029775,0.00327842,0.00312424
296,"Kiribati",1965,15,0.00324412,0.00354532,0.00339102
296,"Kiribati",1965,16,0.00355676,0.00382978,0.00369104
296,"Kiribati",1965,17,0.00391348,0.00412249,0.0040177
296,"Kiribati",1965,18,0.00430526,0.00441433,0.00436012
296,"Kiribati",1965,19,0.00471518,0.00469527,0.0047051
296,"Kiribati",1965,20,0.00511472,0.00495556,0.00503361
296,"Kiribati",1965,21,0.00546617,0.00518612,0.00532259
296,"Kiribati",1965,22,0.00574038,0.00538252,0.00555572
296,"Kiribati",1965,23,0.00591875,0.00554391,0.00572411
296,"Kiribati",1965,24,0.00601114,0.00567735,0.0058371
296,"Kiribati",1965,25,0.0060478,0.00579373,0.00591494
296,"Kiribati",1965,26,0.00606691,0.00590663,0.00598296
296,"Kiribati",1965,27,0.00610944,0.00602978,0.00606773
296,"Kiribati",1965,28,0.00619847,0.0061696,0.00618338
296,"Kiribati",1965,29,0.00634387,0.00632879,0.00633601
296,"Kiribati",1965,30,0.00654113,0.0065019,0.00652078
296,"Kiribati",1965,31,0.00677279,0.00668003,0.00672489
296,"Kiribati",1965,32,0.00702336,0.00685561,0.00693719
296,"Kiribati",1965,33,0.00727972,0.0070224,0.00714832
296,"Kiribati",1965,34,0.00753859,0.00718161,0.0073574
296,"Kiribati",1965,35,0.00780837,0.00733837,0.00757094
296,"Kiribati",1965,36,0.00810089,0.00750045,0.00779906
296,"Kiribati",1965,37,0.00843144,0.00767646,0.00805386
296,"Kiribati",1965,38,0.00880883,0.00786857,0.00833997
296,"Kiribati",1965,39,0.00923157,0.00807499,0.00865614
296,"Kiribati",1965,40,0.00969115,0.00828806,0.00899468
296,"Kiribati",1965,41,0.01016883,0.00849722,0.0093396
296,"Kiribati",1965,42,0.01064916,0.00869965,0.00968082
296,"Kiribati",1965,43,0.01112662,0.00889861,0.01001715
296,"Kiribati",1965,44,0.01160706,0.00911256,0.01036008
296,"Kiribati",1965,45,0.01211711,0.0093704,0.01073397
296,"Kiribati",1965,46,0.01268801,0.00970306,0.01117164
296,"Kiribati",1965,47,0.01335247,0.01014356,0.0117091
296,"Kiribati",1965,48,0.01413615,0.0107065,0.01236501
296,"Kiribati",1965,49,0.01504035,0.01139125,0.01313759
296,"Kiribati",1965,50,0.01605424,0.01217435,0.01401098
296,"Kiribati",1965,51,0.01714391,0.01300914,0.0149489
296,"Kiribati",1965,52,0.01827243,0.01385656,0.01591151
296,"Kiribati",1965,53,0.01942314,0.01468756,0.01687547
296,"Kiribati",1965,54,0.02059457,0.01551217,0.01784863
296,"Kiribati",1965,55,0.02182881,0.01638151,0.01887962
296,"Kiribati",1965,56,0.02318413,0.01736558,0.02003088
296,"Kiribati",1965,57,0.02472282,0.01855365,0.02138036
296,"Kiribati",1965,58,0.02650612,0.02000771,0.02299164
296,"Kiribati",1965,59,0.02855353,0.02175557,0.02488488
296,"Kiribati",1965,60,0.03086469,0.02378088,0.02704587
296,"Kiribati",1965,61,0.03340139,0.0260052,0.0294091
296,"Kiribati",1965,62,0.03610624,0.02834658,0.03191296
296,"Kiribati",1965,63,0.038946,0.03073252,0.03450175
296,"Kiribati",1965,64,0.04190094,0.0331472,0.03714422
296,"Kiribati",1965,65,0.04500706,0.03566395,0.03990005
296,"Kiribati",1965,66,0.0483333,0.03839952,0.042873
296,"Kiribati",1965,67,0.05196515,0.04151988,0.04621618
296,"Kiribati",1965,68,0.05600318,0.04516783,0.05004515
296,"Kiribati",1965,69,0.06052772,0.04942856,0.05440858
296,"Kiribati",1965,70,0.06561109,0.05433347,0.05938149
296,"Kiribati",1965,71,0.07130332,0.05981525,0.06495045
296,"Kiribati",1965,72,0.07763817,0.06579025,0.07105727
296,"Kiribati",1965,73,0.08463655,0.07218578,0.07767634
296,"Kiribati",1965,74,0.09230454,0.07897723,0.08480366
296,"Kiribati",1965,75,0.10063622,0.08625606,0.09248521
296,"Kiribati",1965,76,0.10961231,0.09416125,0.10078858
296,"Kiribati",1965,77,0.11923442,0.1028839,0.10983857
296,"Kiribati",1965,78,0.12952682,0.11259372,0.11973268
296,"Kiribati",1965,79,0.1405692,0.12336108,0.13053014
296,"Kiribati",1965,80,0.15250208,0.13518718,0.1423298
296,"Kiribati",1965,81,0.16548515,0.14794487,0.15510819
296,"Kiribati",1965,82,0.17969478,0.16147755,0.16881738
296,"Kiribati",1965,83,0.19524037,0.17567102,0.18348731
296,"Kiribati",1965,84,0.2121358,0.19045699,0.19902825
296,"Kiribati",1965,85,0.23030426,0.20590995,0.21540659
296,"Kiribati",1965,86,0.24955162,0.22214812,0.23264908
296,"Kiribati",1965,87,0.26968241,0.2393129,0.25068576
296,"Kiribati",1965,88,0.29053796,0.25752194,0.26962388
296,"Kiribati",1965,89,0.31202003,0.27677291,0.28942908
296,"Kiribati",1965,90,0.33414387,0.29700601,0.31003086
296,"Kiribati",1965,91,0.35694392,0.31807431,0.33135392
296,"Kiribati",1965,92,0.38046344,0.33981223,0.35330926
296,"Kiribati",1965,93,0.40470021,0.36211232,0.37587988
296,"Kiribati",1965,94,0.42955346,0.38489324,0.39889778
296,"Kiribati",1965,95,0.45487822,0.40814874,0.4221749
296,"Kiribati",1965,96,0.48047517,0.43188218,0.44591516
296,"Kiribati",1965,97,0.5061506,0.45605978,0.47005016
296,"Kiribati",1965,98,0.53176643,0.48061377,0.4942141
296,"Kiribati",1965,99,0.55720406,0.50538386,0.51847607
296,"Kiribati",1965,100,0.60781092,0.55881662,0.57033437
296,"Kiribati",1966,0,0.13187656,0.11086138,0.12165404
296,"Kiribati",1966,1,0.02479354,0.02510255,0.0249443
296,"Kiribati",1966,2,0.01626756,0.0164185,0.01634121
296,"Kiribati",1966,3,0.01081107,0.01088524,0.01084727
296,"Kiribati",1966,4,0.00737768,0.00742197,0.0073993
296,"Kiribati",1966,5,0.0052458,0.00528446,0.00526467
296,"Kiribati",1966,6,0.0039393,0.00398671,0.00396243
296,"Kiribati",1966,7,0.00315807,0.00322179,0.00318917
296,"Kiribati",1966,8,0.00270627,0.00279166,0.00274795
296,"Kiribati",1966,9,0.00247256,0.00258489,0.00252739
296,"Kiribati",1966,10,0.00238586,0.00252936,0.0024559
296,"Kiribati",1966,11,0.00240429,0.00258262,0.00249132
296,"Kiribati",1966,12,0.00250246,0.00271592,0.00260661
296,"Kiribati",1966,13,0.00266244,0.00290635,0.00278143
296,"Kiribati",1966,14,0.00287567,0.00313883,0.00300402
296,"Kiribati",1966,15,0.00313623,0.00339858,0.00326415
296,"Kiribati",1966,16,0.00344178,0.00367605,0.00355602
296,"Kiribati",1966,17,0.00378985,0.0039615,0.00387426
296,"Kiribati",1966,18,0.00417117,0.00424556,0.00420826
296,"Kiribati",1966,19,0.00456882,0.00451809,0.00454331
296,"Kiribati",1966,20,0.00495504,0.00476989,0.0048613
296,"Kiribati",1966,21,0.00529349,0.00499265,0.00514016
296,"Kiribati",1966,22,0.00555637,0.00518264,0.00536473
296,"Kiribati",1966,23,0.00572625,0.00533953,0.00552666
296,"Kiribati",1966,24,0.00581309,0.00547012,0.00563497
296,"Kiribati",1966,25,0.00584634,0.00558466,0.00570989
296,"Kiribati",1966,26,0.00586296,0.0056958,0.00577554
296,"Kiribati",1966,27,0.00590244,0.00581626,0.0058573
296,"Kiribati",1966,28,0.00598705,0.00595211,0.00596876
296,"Kiribati",1966,29,0.00612634,0.00610597,0.00611569
296,"Kiribati",1966,30,0.00631604,0.00627299,0.0062936
296,"Kiribati",1966,31,0.00653948,0.00644516,0.00649054
296,"Kiribati",1966,32,0.00678184,0.00661569,0.00669605
296,"Kiribati",1966,33,0.00703056,0.00677892,0.00690129
296,"Kiribati",1966,34,0.00728246,0.006936,0.00710552
296,"Kiribati",1966,35,0.00754552,0.00709163,0.0073151
296,"Kiribati",1966,36,0.00783107,0.00725296,0.00753896
296,"Kiribati",1966,37,0.00815379,0.00742788,0.00778877
296,"Kiribati",1966,38,0.00852229,0.00761846,0.00807007
296,"Kiribati",1966,39,0.00893546,0.00782313,0.00838051
296,"Kiribati",1966,40,0.00938555,0.00803497,0.00871318
296,"Kiribati",1966,41,0.00985501,0.00824443,0.00905495
296,"Kiribati",1966,42,0.01032935,0.00844909,0.00939578
296,"Kiribati",1966,43,0.01080326,0.00865224,0.00973373
296,"Kiribati",1966,44,0.01128217,0.0088713,0.01008025
296,"Kiribati",1966,45,0.01179112,0.00913355,0.01046091
296,"Kiribati",1966,46,0.01235965,0.00946824,0.01090161
296,"Kiribati",1966,47,0.01301894,0.00990667,0.01143552
296,"Kiribati",1966,48,0.01379363,0.01046283,0.01208511
296,"Kiribati",1966,49,0.01468548,0.01113633,0.01284954
296,"Kiribati",1966,50,0.01568482,0.01190507,0.01371044
296,"Kiribati",1966,51,0.01676009,0.01272501,0.01463112
296,"Kiribati",1966,52,0.01787674,0.01355931,0.01558022
296,"Kiribati",1966,53,0.01901921,0.01438054,0.01653395
296,"Kiribati",1966,54,0.0201862,0.01519843,0.01749683
296,"Kiribati",1966,55,0.02141755,0.01606186,0.01851702
296,"Kiribati",1966,56,0.02276866,0.01703789,0.01965806
296,"Kiribati",1966,57,0.02429897,0.01821222,0.02099138
296,"Kiribati",1966,58,0.02606714,0.01964474,0.02257745
296,"Kiribati",1966,59,0.02809237,0.02136295,0.02444192
296,"Kiribati",1966,60,0.03037504,0.02335224,0.02657301
296,"Kiribati",1966,61,0.0328796,0.02553891,0.02890916
296,"Kiribati",1966,62,0.03555229,0.02784594,0.03137815
296,"Kiribati",1966,63,0.03836236,0.03020514,0.03393813
296,"Kiribati",1966,64,0.04129203,0.0326022,0.03657182
296,"Kiribati",1966,65,0.04437668,0.03510776,0.03931932
296,"Kiribati",1966,66,0.04768335,0.03783419,0.04227634
296,"Kiribati",1966,67,0.05129499,0.04094139,0.04557796
296,"Kiribati",1966,68,0.05530923,0.04456753,0.04936899
296,"Kiribati",1966,69,0.0598044,0.04879582,0.05372139
296,"Kiribati",1966,70,0.06485118,0.05365786,0.05864932
296,"Kiribati",1966,71,0.07049893,0.05909035,0.06416503
296,"Kiribati",1966,72,0.0767814,0.06501433,0.07024047
296,"Kiribati",1966,73,0.08372036,0.07136167,0.07681889
296,"Kiribati",1966,74,0.09132362,0.07811099,0.0838958
296,"Kiribati",1966,75,0.09958792,0.08535356,0.09152835
296,"Kiribati",1966,76,0.10849764,0.09322703,0.09978642
296,"Kiribati",1966,77,0.11805732,0.10191981,0.10877924
296,"Kiribati",1966,78,0.12829345,0.11159944,0.11863285
296,"Kiribati",1966,79,0.13928567,0.12233599,0.12941194
296,"Kiribati",1966,80,0.15117217,0.13413135,0.14115977
296,"Kiribati",1966,81,0.16410964,0.14686075,0.15390385
296,"Kiribati",1966,82,0.17827083,0.16037009,0.16760396
296,"Kiribati",1966,83,0.19376377,0.17454705,0.18220309
296,"Kiribati",1966,84,0.21060397,0.18932485,0.19771989
296,"Kiribati",1966,85,0.22871847,0.20477859,0.21411346
296,"Kiribati",1966,86,0.2479198,0.22102696,0.2313324
296,"Kiribati",1966,87,0.26801769,0.23821167,0.24943155
296,"Kiribati",1966,88,0.28885579,0.25645057,0.26834675
296,"Kiribati",1966,89,0.31033483,0.27574097,0.28814803
296,"Kiribati",1966,90,0.3324643,0.29602223,0.30880412
296,"Kiribati",1966,91,0.35527253,0.31714605,0.33018695
296,"Kiribati",1966,92,0.37879777,0.33894558,0.3522028
296,"Kiribati",1966,93,0.40303579,0.36131369,0.37477831
296,"Kiribati",1966,94,0.42788996,0.38417045,0.39788226
296,"Kiribati",1966,95,0.4532219,0.40751297,0.42139048
296,"Kiribati",1966,96,0.47884185,0.43134796,0.44511938
296,"Kiribati",1966,97,0.50456486,0.45564208,0.46926267
296,"Kiribati",1966,98,0.53025758,0.48032564,0.49374761
296,"Kiribati",1966,99,0.55580291,0.50523075,0.51815001
296,"Kiribati",1966,100,0.60666045,0.5589053,0.57003935
296,"Kiribati",1967,0,0.1269888,0.10677655,0.11717638
296,"Kiribati",1967,1,0.02344208,0.02375756,0.02359536
296,"Kiribati",1967,2,0.01543965,0.01557607,0.01550614
296,"Kiribati",1967,3,0.01029819,0.01035025,0.01032356
296,"Kiribati",1967,4,0.00705064,0.00707158,0.00706085
296,"Kiribati",1967,5,0.00502689,0.00504348,0.00503498
296,"Kiribati",1967,6,0.00378261,0.00380967,0.00379581
296,"Kiribati",1967,7,0.00303639,0.00308111,0.00305822
296,"Kiribati",1967,8,0.00260371,0.00267073,0.00263646
296,"Kiribati",1967,9,0.00237928,0.00247307,0.00242515
296,"Kiribati",1967,10,0.00229576,0.00241973,0.00235645
296,"Kiribati",1967,11,0.0023135,0.00247052,0.00239048
296,"Kiribati",1967,12,0.00240851,0.00259822,0.00250165
296,"Kiribati",1967,13,0.00256397,0.00278122,0.00267084
296,"Kiribati",1967,14,0.00277176,0.00300517,0.00288675
296,"Kiribati",1967,15,0.00302612,0.00325589,0.00313945
296,"Kiribati",1967,16,0.00332445,0.00352399,0.00342304
296,"Kiribati",1967,17,0.00366374,0.00379972,0.00373105
296,"Kiribati",1967,18,0.00403448,0.00407386,0.0040541
296,"Kiribati",1967,19,0.00441977,0.00433648,0.00437782
296,"Kiribati",1967,20,0.00479257,0.00457889,0.00468417
296,"Kiribati",1967,21,0.00511795,0.00479342,0.00495238
296,"Kiribati",1967,22,0.00536945,0.00497678,0.00516801
296,"Kiribati",1967,23,0.00553081,0.00512892,0.00532365
296,"Kiribati",1967,24,0.00561204,0.00525629,0.00542765
296,"Kiribati",1967,25,0.0056418,0.00536858,0.00549945
296,"Kiribati",1967,26,0.00565577,0.00547758,0.00556267
296,"Kiribati",1967,27,0.00569195,0.00559522,0.0056413
296,"Kiribati",1967,28,0.00577182,0.00572724,0.00574846
296,"Kiribati",1967,29,0.00590462,0.00587624,0.00588977
296,"Kiribati",1967,30,0.00608638,0.00603791,0.0060611
296,"Kiribati",1967,31,0.00630127,0.006205,0.0062513
296,"Kiribati",1967,32,0.00653524,0.00637133,0.00645055
296,"Kiribati",1967,33,0.00677628,0.00653176,0.00665067
296,"Kiribati",1967,34,0.00702132,0.00668734,0.00685092
296,"Kiribati",1967,35,0.00727786,0.0068424,0.00705719
296,"Kiribati",1967,36,0.00755664,0.00700353,0.00727806
296,"Kiribati",1967,37,0.00787165,0.00717802,0.00752368
296,"Kiribati",1967,38,0.00823125,0.00736785,0.00779953
296,"Kiribati",1967,39,0.0086347,0.00757171,0.00810549
296,"Kiribati",1967,40,0.00907501,0.00778334,0.00843266
296,"Kiribati",1967,41,0.00953595,0.00799407,0.00876938
296,"Kiribati",1967,42,0.01000404,0.00820183,0.00910818
296,"Kiribati",1967,43,0.0104743,0.00840985,0.00944628
296,"Kiribati",1967,44,0.01095174,0.00863452,0.00979461
296,"Kiribati",1967,45,0.0114598,0.00890156,0.01017562
296,"Kiribati",1967,46,0.01202628,0.0092386,0.01061757
296,"Kiribati",1967,47,0.01268071,0.00967534,0.01114839
296,"Kiribati",1967,48,0.01344666,0.0102252,0.01178918
296,"Kiribati",1967,49,0.01432637,0.01088798,0.01254245
296,"Kiribati",1967,50,0.01531132,0.01164297,0.01339154
296,"Kiribati",1967,51,0.01637241,0.01244863,0.01430092
296,"Kiribati",1967,52,0.01747762,0.01327026,0.01523867
296,"Kiribati",1967,53,0.01861259,0.01408206,0.01618647
296,"Kiribati",1967,54,0.01977618,0.01489351,0.01714789
296,"Kiribati",1967,55,0.02100597,0.01575134,0.01816149
296,"Kiribati",1967,56,0.02235431,0.01671982,0.01929316
296,"Kiribati",1967,57,0.02387765,0.01788123,0.0206163
296,"Kiribati",1967,58,0.02563193,0.01929345,0.02218611
296,"Kiribati",1967,59,0.02763603,0.02098364,0.02402616
296,"Kiribati",1967,60,0.0298911,0.02293883,0.02612621
296,"Kiribati",1967,61,0.03236439,0.0250898,0.02843432
296,"Kiribati",1967,62,0.03500601,0.02736417,0.03088177
296,"Kiribati",1967,63,0.03778789,0.02969784,0.03340757
296,"Kiribati",1967,64,0.04069431,0.03207797,0.03601381
296,"Kiribati",1967,65,0.04376002,0.03457274,0.03876095
296,"Kiribati",1967,66,0.04705002,0.03729044,0.04171442
296,"Kiribati",1967,67,0.05064461,0.0403853,0.04499987
296,"Kiribati",1967,68,0.05463835,0.04399116,0.04873512
296,"Kiribati",1967,69,0.05910754,0.04818942,0.05304091
296,"Kiribati",1967,70,0.06412135,0.05301187,0.05794329
296,"Kiribati",1967,71,0.06972866,0.05839905,0.06339723
296,"Kiribati",1967,72,0.07596352,0.06427647,0.06942198
296,"Kiribati",1967,73,0.08284866,0.07058036,0.075971
296,"Kiribati",1967,74,0.09039364,0.07729243,0.08301334
296,"Kiribati",1967,75,0.09859769,0.08450392,0.09060322
296,"Kiribati",1967,76,0.10744845,0.09235136,0.09882155
296,"Kiribati",1967,77,0.11695321,0.10102078,0.10777934
296,"Kiribati",1967,78,0.12714065,0.11067777,0.11758712
296,"Kiribati",1967,79,0.13809103,0.12139212,0.12833822
296,"Kiribati",1967,80,0.14994139,0.13316625,0.14013706
296,"Kiribati",1967,81,0.16284664,0.14587737,0.15291072
296,"Kiribati",1967,82,0.17697714,0.15937346,0.16650607
296,"Kiribati",1967,83,0.19243971,0.17354401,0.18100624
296,"Kiribati",1967,84,0.20925008,0.18832387,0.19657695
296,"Kiribati",1967,85,0.22733669,0.20378947,0.2131252
296,"Kiribati",1967,86,0.24651485,0.22006085,0.23046213
296,"Kiribati",1967,87,0.2665971,0.23728061,0.24815594
296,"Kiribati",1967,88,0.28742973,0.25556697,0.26654192
296,"Kiribati",1967,89,0.30891586,0.27491591,0.28608572
296,"Kiribati",1967,90,0.33106695,0.29526451,0.30642387
296,"Kiribati",1967,91,0.35391237,0.31646121,0.32842284
296,"Kiribati",1967,92,0.37748957,0.33833639,0.35138298
296,"Kiribati",1967,93,0.4017913,0.36078391,0.3740509
296,"Kiribati",1967,94,0.42671408,0.38372705,0.39719358
296,"Kiribati",1967,95,0.45211183,0.40717016,0.42082558
296,"Kiribati",1967,96,0.47778759,0.43112716,0.44482405
296,"Kiribati",1967,97,0.50355406,0.45556602,0.46899192
296,"Kiribati",1967,98,0.52928717,0.48041389,0.49351987
296,"Kiribati",1967,99,0.55488542,0.50548874,0.51826046
296,"Kiribati",1967,100,0.60606535,0.55940792,0.57030945
296,"Kiribati",1968,0,0.12246932,0.10300776,0.11303577
296,"Kiribati",1968,1,0.02221465,0.02253774,0.02237101
296,"Kiribati",1968,2,0.01468491,0.01481025,0.01474573
296,"Kiribati",1968,3,0.00982895,0.00986282,0.00984542
296,"Kiribati",1968,4,0.00675048,0.00675171,0.00675108
296,"Kiribati",1968,5,0.00482543,0.00482312,0.0048243
296,"Kiribati",1968,6,0.00363812,0.00364758,0.00364273
296,"Kiribati",1968,7,0.00292404,0.00295222,0.00293779
296,"Kiribati",1968,8,0.00250895,0.0025599,0.00253384
296,"Kiribati",1968,9,0.00229308,0.00237057,0.00233099
296,"Kiribati",1968,10,0.0022125,0.00231925,0.00226483
296,"Kiribati",1968,11,0.00222961,0.00236778,0.00229748
296,"Kiribati",1968,12,0.00232169,0.00249035,0.00240477
296,"Kiribati",1968,13,0.00247292,0.0026665,0.00256857
296,"Kiribati",1968,14,0.00267559,0.00288256,0.00277827
296,"Kiribati",1968,15,0.0029241,0.00312493,0.00302408
296,"Kiribati",1968,16,0.00321563,0.00338433,0.00329985
296,"Kiribati",1968,17,0.00354669,0.00365107,0.00359901
296,"Kiribati",1968,18,0.00390754,0.00391602,0.00391181
296,"Kiribati",1968,19,0.00428132,0.00416949,0.00422479
296,"Kiribati",1968,20,0.00464168,0.00440324,0.00452031
296,"Kiribati",1968,21,0.00495499,0.00461017,0.00477852
296,"Kiribati",1968,22,0.00519601,0.00478739,0.00498582
296,"Kiribati",1968,23,0.00534955,0.00493511,0.00513545
296,"Kiribati",1968,24,0.00542568,0.00505946,0.00523574
296,"Kiribati",1968,25,0.00545227,0.00516959,0.00530498
296,"Kiribati",1968,26,0.00546385,0.00527655,0.00536592
296,"Kiribati",1968,27,0.00549705,0.00539151,0.00544179
296,"Kiribati",1968,28,0.00557259,0.00551997,0.00554502
296,"Kiribati",1968,29,0.00569942,0.00566446,0.00568111
296,"Kiribati",1968,30,0.00587387,0.00582116,0.00584631
296,"Kiribati",1968,31,0.00608088,0.00598352,0.00603018
296,"Kiribati",1968,32,0.00630705,0.0061459,0.00622368
296,"Kiribati",1968,33,0.00654094,0.00630363,0.00641887
296,"Kiribati",1968,34,0.00677955,0.00645768,0.00661509
296,"Kiribati",1968,35,0.00702997,0.00661206,0.00681824
296,"Kiribati",1968,36,0.00730236,0.00677282,0.00703615
296,"Kiribati",1968,37,0.00761012,0.00694673,0.00727873
296,"Kiribati",1968,38,0.00796134,0.00713571,0.00755026
296,"Kiribati",1968,39,0.00835564,0.00733864,0.00785013
296,"Kiribati",1968,40,0.0087867,0.00754988,0.00817417
296,"Kiribati",1968,41,0.00923951,0.00776157,0.00850776
296,"Kiribati",1968,42,0.00970153,0.00797195,0.00884372
296,"Kiribati",1968,43,0.01016808,0.0081842,0.00918114
